,temperature_2m_mean,city,,,,,,,,,
4064,27.3,Colombo,,,,,,,,,
4065,27.8,Colombo,,,,,,,,,
4066,27.9,Colombo,,,,,,,,,
4067,27.8,Colombo,,,,,,,,,
4068,28,Colombo,,,,,,,,,
4069,27.8,Colombo,,,,,,,,,
4070,28.3,Colombo,,,,,,,,,
4071,28.4,Colombo,,,,,,,,,
4072,28.2,Colombo,,,,,,,,,
4073,27.8,Colombo,,,,,,,,,
4074,27.8,Colombo,,,,,,,,,
4075,27.5,Colombo,,,,,,,,,
4076,28.3,Colombo,,,,,,,,,
4077,27.1,Colombo,,,,,,,,,
4078,27.3,Colombo,,,,,,,,,
4079,27.3,Colombo,,,,,,,,,
4080,28.1,Colombo,,,,,,,,,
4081,28.9,Colombo,,,,,,,,,
4082,28.2,Colombo,,,,,,,,,
4083,27.4,Colombo,,,,,,,,,
4084,26.6,Colombo,,,,,,,,,
4085,27,Colombo,,,,,,,,,
4086,26.2,Colombo,,,,,,,,,
4087,25.8,Colombo,,,,,,,,,
4088,27.1,Colombo,,,,,,,,,
4089,27.6,Colombo,,,,,,,,,
4090,27.5,Colombo,,,,,,,,,
4091,27.6,Colombo,,,,,,,,,
4092,26.9,Colombo,,,,,,,,,
4093,27.4,Colombo,,,,,,,,,
4094,27.3,Colombo,,,,,,,,,
4095,26.7,Colombo,,,,,,,,,
4096,26.4,Colombo,,,,,,,,,
4097,26.7,Colombo,,,,,,,,,
4098,27.1,Colombo,,,,,,,,,
4099,26.9,Colombo,,,,,,,,,
4100,26.6,Colombo,,,,,,,,,
4101,26.4,Colombo,,,,,,,,,
4102,26.8,Colombo,,,,,,,,,
4103,26.9,Colombo,,,,,,,,,
4104,26.1,Colombo,,,,,,,,,
4105,26.3,Colombo,,,,,,,,,
4106,27.6,Colombo,,,,,,,,,
4107,27.8,Colombo,,,,,,,,,
4108,27.9,Colombo,,,,,,,,,
4109,27.9,Colombo,,,,,,,,,
4110,27.4,Colombo,,,,,,,,,
4111,27.3,Colombo,,,,,,,,,
4112,28,Colombo,,,,,,,,,
4113,27.8,Colombo,,,,,,,,,
4114,27.2,Colombo,,,,,,,,,
4115,27,Colombo,,,,,,,,,
4116,27.2,Colombo,,,,,,,,,
4117,27.4,Colombo,,,,,,,,,
4118,27,Colombo,,,,,,,,,
4119,27.2,Colombo,,,,,,,,,
4120,26.8,Colombo,,,,,,,,,
4121,27,Colombo,,,,,,,,,
4122,26.7,Colombo,,,,,,,,,
4123,26.6,Colombo,,,,,,,,,
4124,26.9,Colombo,,,,,,,,,
4125,26.4,Colombo,,,,,,,,,
4126,27.1,Colombo,,,,,,,,,
4127,27,Colombo,,,,,,,,,
4128,26.8,Colombo,,,,,,,,,
4129,27.2,Colombo,,,,,,,,,
4130,27,Colombo,,,,,,,,,
4131,27.5,Colombo,,,,,,,,,
4132,27.4,Colombo,,,,,,,,,
4133,27.7,Colombo,,,,,,,,,
4134,28,Colombo,,,,,,,,,
4135,27,Colombo,,,,,,,,,
4136,26.9,Colombo,,,,,,,,,
4137,27.4,Colombo,,,,,,,,,
4138,27.1,Colombo,,,,,,,,,
4139,27.6,Colombo,,,,,,,,,
4140,26.8,Colombo,,,,,,,,,
4141,26.8,Colombo,,,,,,,,,
4142,27.5,Colombo,,,,,,,,,
4143,27.3,Colombo,,,,,,,,,
4144,27.2,Colombo,,,,,,,,,
4145,27,Colombo,,,,,,,,,
4146,27.2,Colombo,,,,,,,,,
4147,26.7,Colombo,,,,,,,,,
4148,27.5,Colombo,,,,,,,,,
4149,26.7,Colombo,,,,,,,,,
4150,26.1,Colombo,,,,,,,,,
4151,27.5,Colombo,,,,,,,,,
4152,28,Colombo,,,,,,,,,
4153,27.8,Colombo,,,,,,,,,
4154,28.1,Colombo,,,,,,,,,
4155,28.3,Colombo,,,,,,,,,
4156,27.9,Colombo,,,,,,,,,
4157,27,Colombo,,,,,,,,,
4158,26.6,Colombo,,,,,,,,,
4159,26.6,Colombo,,,,,,,,,
4160,26.6,Colombo,,,,,,,,,
4161,26.1,Colombo,,,,,,,,,
4162,26,Colombo,,,,,,,,,
4163,27.5,Colombo,,,,,,,,,
4164,27.6,Colombo,,,,,,,,,
4165,27.6,Colombo,,,,,,,,,
4166,27.6,Colombo,,,,,,,,,
4167,28,Colombo,,,,,,,,,
4168,27.7,Colombo,,,,,,,,,
4169,27.5,Colombo,,,,,,,,,
4170,27.3,Colombo,,,,,,,,,
4171,26.4,Colombo,,,,,,,,,
4172,26.2,Colombo,,,,,,,,,
4173,26.2,Colombo,,,,,,,,,
4174,27.4,Colombo,,,,,,,,,
4175,26.7,Colombo,,,,,,,,,
4176,25.7,Colombo,,,,,,,,,
4177,26.6,Colombo,,,,,,,,,
4178,27.3,Colombo,,,,,,,,,
4179,27.4,Colombo,,,,,,,,,
4180,26.9,Colombo,,,,,,,,,
4181,26,Colombo,,,,,,,,,
4182,27,Colombo,,,,,,,,,
4183,27.2,Colombo,,,,,,,,,
4184,27.2,Colombo,,,,,,,,,
4185,27,Colombo,,,,,,,,,
4186,27.3,Colombo,,,,,,,,,
4187,27.4,Colombo,,,,,,,,,
4188,27.3,Colombo,,,,,,,,,
4189,27.4,Colombo,,,,,,,,,
4190,26.5,Colombo,,,,,,,,,
4191,25.9,Colombo,,,,,,,,,
4192,26.8,Colombo,,,,,,,,,
4193,27.4,Colombo,,,,,,,,,
4194,26.6,Colombo,,,,,,,,,
4195,26.6,Colombo,,,,,,,,,
4196,26.7,Colombo,,,,,,,,,
4197,26.8,Colombo,,,,,,,,,
4198,26.8,Colombo,,,,,,,,,
4199,25.8,Colombo,,,,,,,,,
4200,27,Colombo,,,,,,,,,
4201,26.4,Colombo,,,,,,,,,
4202,26.4,Colombo,,,,,,,,,
4203,26.8,Colombo,,,,,,,,,
4204,27,Colombo,,,,,,,,,
4205,26,Colombo,,,,,,,,,
4206,27,Colombo,,,,,,,,,
4207,25.8,Colombo,,,,,,,,,
4208,26.6,Colombo,,,,,,,,,
4209,26.7,Colombo,,,,,,,,,
4210,26.8,Colombo,,,,,,,,,
4211,27.1,Colombo,,,,,,,,,
4212,27,Colombo,,,,,,,,,
4213,27.1,Colombo,,,,,,,,,
4214,26.9,Colombo,,,,,,,,,
4215,27.3,Colombo,,,,,,,,,
4216,27.3,Colombo,,,,,,,,,
4217,27.2,Colombo,,,,,,,,,
4218,27.4,Colombo,,,,,,,,,
4219,27.3,Colombo,,,,,,,,,
4220,26.8,Colombo,,,,,,,,,
4221,25.7,Colombo,,,,,,,,,
4222,25.9,Colombo,,,,,,,,,
4223,26,Colombo,,,,,,,,,
4224,25.9,Colombo,,,,,,,,,
4225,27,Colombo,,,,,,,,,
4226,26.5,Colombo,,,,,,,,,
4227,27.1,Colombo,,,,,,,,,
4228,27.2,Colombo,,,,,,,,,
4229,27,Colombo,,,,,,,,,
4230,27,Colombo,,,,,,,,,
4231,26.8,Colombo,,,,,,,,,
4232,26.9,Colombo,,,,,,,,,
4233,27.1,Colombo,,,,,,,,,
4234,26.7,Colombo,,,,,,,,,
4235,26.1,Colombo,,,,,,,,,
4236,26.8,Colombo,,,,,,,,,
4237,26.3,Colombo,,,,,,,,,
4238,26.1,Colombo,,,,,,,,,
4239,26.8,Colombo,,,,,,,,,
4240,26.7,Colombo,,,,,,,,,
4241,26.6,Colombo,,,,,,,,,
4242,26.8,Colombo,,,,,,,,,
4243,27,Colombo,,,,,,,,,
4244,26.7,Colombo,,,,,,,,,
4245,26.8,Colombo,,,,,,,,,
4246,26.3,Colombo,,,,,,,,,
4247,25.9,Colombo,,,,,,,,,
4248,26.4,Colombo,,,,,,,,,
4249,26.6,Colombo,,,,,,,,,
4250,25.9,Colombo,,,,,,,,,
4251,26,Colombo,,,,,,,,,
4252,26.2,Colombo,,,,,,,,,
4253,25.9,Colombo,,,,,,,,,
4254,25.9,Colombo,,,,,,,,,
4255,25.9,Colombo,,,,,,,,,
4256,26.5,Colombo,,,,,,,,,
4257,26.3,Colombo,,,,,,,,,
4258,25.9,Colombo,,,,,,,,,
4259,26.7,Colombo,,,,,,,,,
4260,27,Colombo,,,,,,,,,
4261,26.5,Colombo,,,,,,,,,
4262,26.6,Colombo,,,,,,,,,
4263,26.3,Colombo,,,,,,,,,
4264,25.8,Colombo,,,,,,,,,
4265,25.5,Colombo,,,,,,,,,
4266,26.4,Colombo,,,,,,,,,
4267,26.8,Colombo,,,,,,,,,
4268,26.6,Colombo,,,,,,,,,
4269,27.1,Colombo,,,,,,,,,
4270,26.9,Colombo,,,,,,,,,
4271,27,Colombo,,,,,,,,,
4272,26.9,Colombo,,,,,,,,,
4273,26.6,Colombo,,,,,,,,,
4274,26.6,Colombo,,,,,,,,,
4275,26.3,Colombo,,,,,,,,,
4276,26.4,Colombo,,,,,,,,,
4277,26.9,Colombo,,,,,,,,,
4278,26.8,Colombo,,,,,,,,,
4279,27,Colombo,,,,,,,,,
4280,26.8,Colombo,,,,,,,,,
4281,26.3,Colombo,,,,,,,,,
4282,27.1,Colombo,,,,,,,,,
4283,27.2,Colombo,,,,,,,,,
4284,27.1,Colombo,,,,,,,,,
4285,27.2,Colombo,,,,,,,,,
4286,26.3,Colombo,,,,,,,,,
4287,27,Colombo,,,,,,,,,
4288,25.5,Colombo,,,,,,,,,
4289,26.8,Colombo,,,,,,,,,
4290,26.8,Colombo,,,,,,,,,
4291,25.4,Colombo,,,,,,,,,
4292,26.1,Colombo,,,,,,,,,
4293,26.6,Colombo,,,,,,,,,
4294,25.8,Colombo,,,,,,,,,
4295,25.3,Colombo,,,,,,,,,
4296,26.2,Colombo,,,,,,,,,
4297,26.9,Colombo,,,,,,,,,
4298,27,Colombo,,,,,,,,,
4299,27.1,Colombo,,,,,,,,,
4300,27,Colombo,,,,,,,,,
4301,26.7,Colombo,,,,,,,,,
4302,26.7,Colombo,,,,,,,,,
4303,27.2,Colombo,,,,,,,,,
4304,27.4,Colombo,,,,,,,,,
4305,26.9,Colombo,,,,,,,,,
4306,26.6,Colombo,,,,,,,,,
4307,27.2,Colombo,,,,,,,,,
4308,26.9,Colombo,,,,,,,,,
4309,27,Colombo,,,,,,,,,
4310,26.5,Colombo,,,,,,,,,
4311,26.3,Colombo,,,,,,,,,
4312,26.4,Colombo,,,,,,,,,
4313,26.6,Colombo,,,,,,,,,
4314,26.3,Colombo,,,,,,,,,
4315,26,Colombo,,,,,,,,,
4316,25.9,Colombo,,,,,,,,,
4317,25.7,Colombo,,,,,,,,,
4318,25.6,Colombo,,,,,,,,,
4319,25.2,Colombo,,,,,,,,,
4320,25.3,Colombo,,,,,,,,,
4321,26,Colombo,,,,,,,,,
4322,25.5,Colombo,,,,,,,,,
4323,26.4,Colombo,,,,,,,,,
4324,25.6,Colombo,,,,,,,,,
4325,25.8,Colombo,,,,,,,,,
4326,25.7,Colombo,,,,,,,,,
4327,25.8,Colombo,,,,,,,,,
4328,25.2,Colombo,,,,,,,,,
4329,25,Colombo,,,,,,,,,
4330,24.7,Colombo,,,,,,,,,
4331,25.3,Colombo,,,,,,,,,
4332,25.9,Colombo,,,,,,,,,
4333,26.5,Colombo,,,,,,,,,
4334,26.2,Colombo,,,,,,,,,
4335,26,Colombo,,,,,,,,,
4336,25.6,Colombo,,,,,,,,,
4337,26,Colombo,,,,,,,,,
4338,26.1,Colombo,,,,,,,,,
4339,26.2,Colombo,,,,,,,,,
4340,26.1,Colombo,,,,,,,,,
4341,26.7,Colombo,,,,,,,,,
4342,26.5,Colombo,,,,,,,,,
4343,26.6,Colombo,,,,,,,,,
4344,25.7,Colombo,,,,,,,,,
4345,25.3,Colombo,,,,,,,,,
4346,25,Colombo,,,,,,,,,
4347,26,Colombo,,,,,,,,,
4348,26,Colombo,,,,,,,,,
4349,25.6,Colombo,,,,,,,,,
4350,25.9,Colombo,,,,,,,,,
4351,26,Colombo,,,,,,,,,
4352,26.6,Colombo,,,,,,,,,
4353,26.3,Colombo,,,,,,,,,
4354,26.6,Colombo,,,,,,,,,
4355,26.7,Colombo,,,,,,,,,
4356,26.7,Colombo,,,,,,,,,
4357,26,Colombo,,,,,,,,,
4358,26.9,Colombo,,,,,,,,,
4359,26.8,Colombo,,,,,,,,,
4360,25.9,Colombo,,,,,,,,,
4361,26.8,Colombo,,,,,,,,,
4362,27.2,Colombo,,,,,,,,,
4363,26.8,Colombo,,,,,,,,,
4364,26,Colombo,,,,,,,,,
4365,26,Colombo,,,,,,,,,
4366,25.4,Colombo,,,,,,,,,
4367,26.5,Colombo,,,,,,,,,
4368,26.2,Colombo,,,,,,,,,
4369,26.3,Colombo,,,,,,,,,
4370,26.5,Colombo,,,,,,,,,
4371,26.6,Colombo,,,,,,,,,
4372,26.5,Colombo,,,,,,,,,
4373,26.6,Colombo,,,,,,,,,
4374,26.1,Colombo,,,,,,,,,
4375,25.5,Colombo,,,,,,,,,
4376,25.4,Colombo,,,,,,,,,
4377,25.8,Colombo,,,,,,,,,
4378,26.3,Colombo,,,,,,,,,
4379,26.8,Colombo,,,,,,,,,
4380,27.2,Colombo,,,,,,,,,
4381,26.4,Colombo,,,,,,,,,
4382,26.7,Colombo,,,,,,,,,
4383,26.6,Colombo,,,,,,,,,
4384,26.9,Colombo,,,,,,,,,
4385,26.6,Colombo,,,,,,,,,
4386,26.7,Colombo,,,,,,,,,
4387,26.7,Colombo,,,,,,,,,
4388,27.3,Colombo,,,,,,,,,
4389,27.2,Colombo,,,,,,,,,
4390,27.2,Colombo,,,,,,,,,
4391,27.5,Colombo,,,,,,,,,
4392,26.3,Colombo,,,,,,,,,
4393,27.2,Colombo,,,,,,,,,
4394,27.3,Colombo,,,,,,,,,
4395,27.3,Colombo,,,,,,,,,
4396,27.1,Colombo,,,,,,,,,
4397,27.7,Colombo,,,,,,,,,
4398,27.8,Colombo,,,,,,,,,
4399,28.1,Colombo,,,,,,,,,
4400,28.4,Colombo,,,,,,,,,
4401,28.3,Colombo,,,,,,,,,
4402,27.1,Colombo,,,,,,,,,
4403,26.5,Colombo,,,,,,,,,
4404,26.7,Colombo,,,,,,,,,
4405,26.6,Colombo,,,,,,,,,
4406,26.9,Colombo,,,,,,,,,
4407,26.6,Colombo,,,,,,,,,
4408,26.1,Colombo,,,,,,,,,
4409,27.2,Colombo,,,,,,,,,
4410,27.5,Colombo,,,,,,,,,
4411,28.1,Colombo,,,,,,,,,
4412,28,Colombo,,,,,,,,,
4413,26.7,Colombo,,,,,,,,,
4414,27.8,Colombo,,,,,,,,,
4415,26.7,Colombo,,,,,,,,,
4416,26,Colombo,,,,,,,,,
4417,26.7,Colombo,,,,,,,,,
4418,27.7,Colombo,,,,,,,,,
4419,28.1,Colombo,,,,,,,,,
4420,28.2,Colombo,,,,,,,,,
4421,28.2,Colombo,,,,,,,,,
4422,28.2,Colombo,,,,,,,,,
4423,27.1,Colombo,,,,,,,,,
4424,27.1,Colombo,,,,,,,,,
4425,26.1,Colombo,,,,,,,,,
4426,24.4,Colombo,,,,,,,,,
4427,26.8,Colombo,,,,,,,,,
4428,26.6,Colombo,,,,,,,,,
4429,26.6,Colombo,,,,,,,,,
4430,26.6,Colombo,,,,,,,,,
4431,26.3,Colombo,,,,,,,,,
4432,26.9,Colombo,,,,,,,,,
4433,27.6,Colombo,,,,,,,,,
4434,27.7,Colombo,,,,,,,,,
4435,27.5,Colombo,,,,,,,,,
4436,27.6,Colombo,,,,,,,,,
4437,27.7,Colombo,,,,,,,,,
4438,28.5,Colombo,,,,,,,,,
4439,27.9,Colombo,,,,,,,,,
4440,28.5,Colombo,,,,,,,,,
4441,28.8,Colombo,,,,,,,,,
4442,28.9,Colombo,,,,,,,,,
4443,28,Colombo,,,,,,,,,
4444,28,Colombo,,,,,,,,,
4445,27.6,Colombo,,,,,,,,,
4446,28.2,Colombo,,,,,,,,,
4447,28.1,Colombo,,,,,,,,,
4448,28.6,Colombo,,,,,,,,,
4449,29.2,Colombo,,,,,,,,,
4450,28.9,Colombo,,,,,,,,,
4451,28.3,Colombo,,,,,,,,,
4452,28.8,Colombo,,,,,,,,,
4453,27.8,Colombo,,,,,,,,,
4454,28.3,Colombo,,,,,,,,,
4455,29,Colombo,,,,,,,,,
4456,27.9,Colombo,,,,,,,,,
4457,28.6,Colombo,,,,,,,,,
4458,27.7,Colombo,,,,,,,,,
4459,27.8,Colombo,,,,,,,,,
4460,28,Colombo,,,,,,,,,
4461,28,Colombo,,,,,,,,,
4462,28.1,Colombo,,,,,,,,,
4463,28,Colombo,,,,,,,,,
4464,28,Colombo,,,,,,,,,
4465,27.8,Colombo,,,,,,,,,
4466,28,Colombo,,,,,,,,,
4467,28.1,Colombo,,,,,,,,,
4468,28,Colombo,,,,,,,,,
4469,28.1,Colombo,,,,,,,,,
4470,28.6,Colombo,,,,,,,,,
4471,28.1,Colombo,,,,,,,,,
4472,28.2,Colombo,,,,,,,,,
4473,28,Colombo,,,,,,,,,
4474,28,Colombo,,,,,,,,,
4475,27.7,Colombo,,,,,,,,,
4476,27.2,Colombo,,,,,,,,,
4477,26.6,Colombo,,,,,,,,,
4478,26.6,Colombo,,,,,,,,,
4479,27.4,Colombo,,,,,,,,,
4480,26.2,Colombo,,,,,,,,,
4481,26.1,Colombo,,,,,,,,,
4482,25.6,Colombo,,,,,,,,,
4483,26.4,Colombo,,,,,,,,,
4484,26.3,Colombo,,,,,,,,,
4485,26.2,Colombo,,,,,,,,,
4486,27,Colombo,,,,,,,,,
4487,27.8,Colombo,,,,,,,,,
4488,27.9,Colombo,,,,,,,,,
4489,27.5,Colombo,,,,,,,,,
4490,26.8,Colombo,,,,,,,,,
4491,26.7,Colombo,,,,,,,,,
4492,27.9,Colombo,,,,,,,,,
4493,27.2,Colombo,,,,,,,,,
4494,26.6,Colombo,,,,,,,,,
4495,26.8,Colombo,,,,,,,,,
4496,27.6,Colombo,,,,,,,,,
4497,27.1,Colombo,,,,,,,,,
4498,27.6,Colombo,,,,,,,,,
4499,27.5,Colombo,,,,,,,,,
4500,27.7,Colombo,,,,,,,,,
4501,28.1,Colombo,,,,,,,,,
4502,27.8,Colombo,,,,,,,,,
4503,27.7,Colombo,,,,,,,,,
4504,28.2,Colombo,,,,,,,,,
4505,27.8,Colombo,,,,,,,,,
4506,27.7,Colombo,,,,,,,,,
4507,27.5,Colombo,,,,,,,,,
4508,27.8,Colombo,,,,,,,,,
4509,28.6,Colombo,,,,,,,,,
4510,28.5,Colombo,,,,,,,,,
4511,27.3,Colombo,,,,,,,,,
4512,27.6,Colombo,,,,,,,,,
4513,27.7,Colombo,,,,,,,,,
4514,26.5,Colombo,,,,,,,,,
4515,25.8,Colombo,,,,,,,,,
4516,25.7,Colombo,,,,,,,,,
4517,27,Colombo,,,,,,,,,
4518,26.8,Colombo,,,,,,,,,
4519,26.5,Colombo,,,,,,,,,
4520,26.7,Colombo,,,,,,,,,
4521,26.8,Colombo,,,,,,,,,
4522,27.3,Colombo,,,,,,,,,
4523,27.4,Colombo,,,,,,,,,
4524,27.5,Colombo,,,,,,,,,
4525,27.2,Colombo,,,,,,,,,
4526,26,Colombo,,,,,,,,,
4527,26,Colombo,,,,,,,,,
4528,26.4,Colombo,,,,,,,,,
4529,26.4,Colombo,,,,,,,,,
4530,26.4,Colombo,,,,,,,,,
4531,26.1,Colombo,,,,,,,,,
4532,25.9,Colombo,,,,,,,,,
4533,25.5,Colombo,,,,,,,,,
4534,26.6,Colombo,,,,,,,,,
4535,26.9,Colombo,,,,,,,,,
4536,26.7,Colombo,,,,,,,,,
4537,26.4,Colombo,,,,,,,,,
4538,26.6,Colombo,,,,,,,,,
4539,26.2,Colombo,,,,,,,,,
4540,26.5,Colombo,,,,,,,,,
4541,26.8,Colombo,,,,,,,,,
4542,26.4,Colombo,,,,,,,,,
4543,27,Colombo,,,,,,,,,
4544,26.7,Colombo,,,,,,,,,
4545,26.3,Colombo,,,,,,,,,
4546,27.1,Colombo,,,,,,,,,
4547,26.8,Colombo,,,,,,,,,
4548,25.9,Colombo,,,,,,,,,
4549,26.2,Colombo,,,,,,,,,
4550,26.2,Colombo,,,,,,,,,
4551,26.4,Colombo,,,,,,,,,
4552,26.7,Colombo,,,,,,,,,
4553,26.6,Colombo,,,,,,,,,
4554,26.9,Colombo,,,,,,,,,
4555,26.9,Colombo,,,,,,,,,
4556,26.9,Colombo,,,,,,,,,
4557,26.8,Colombo,,,,,,,,,
4558,27,Colombo,,,,,,,,,
4559,27.6,Colombo,,,,,,,,,
4560,27.7,Colombo,,,,,,,,,
4561,27.4,Colombo,,,,,,,,,
4562,27.4,Colombo,,,,,,,,,
4563,27,Colombo,,,,,,,,,
4564,27.5,Colombo,,,,,,,,,
4565,27.3,Colombo,,,,,,,,,
4566,26.6,Colombo,,,,,,,,,
4567,27,Colombo,,,,,,,,,
4568,26.7,Colombo,,,,,,,,,
4569,26.5,Colombo,,,,,,,,,
4570,26.4,Colombo,,,,,,,,,
4571,26.9,Colombo,,,,,,,,,
4572,26.7,Colombo,,,,,,,,,
4573,26.6,Colombo,,,,,,,,,
4574,26.3,Colombo,,,,,,,,,
4575,26.9,Colombo,,,,,,,,,
4576,26.9,Colombo,,,,,,,,,
4577,26.8,Colombo,,,,,,,,,
4578,27.1,Colombo,,,,,,,,,
4579,27.1,Colombo,,,,,,,,,
4580,27.1,Colombo,,,,,,,,,
4581,27,Colombo,,,,,,,,,
4582,27.3,Colombo,,,,,,,,,
4583,26.7,Colombo,,,,,,,,,
4584,26.6,Colombo,,,,,,,,,
4585,26.2,Colombo,,,,,,,,,
4586,26.5,Colombo,,,,,,,,,
4587,26.3,Colombo,,,,,,,,,
4588,26.7,Colombo,,,,,,,,,
4589,26.9,Colombo,,,,,,,,,
4590,26.3,Colombo,,,,,,,,,
4591,26.3,Colombo,,,,,,,,,
4592,26.3,Colombo,,,,,,,,,
4593,26.6,Colombo,,,,,,,,,
4594,26,Colombo,,,,,,,,,
4595,25.7,Colombo,,,,,,,,,
4596,25.9,Colombo,,,,,,,,,
4597,25.7,Colombo,,,,,,,,,
4598,26.1,Colombo,,,,,,,,,
4599,26,Colombo,,,,,,,,,
4600,26.2,Colombo,,,,,,,,,
4601,26.3,Colombo,,,,,,,,,
4602,26.4,Colombo,,,,,,,,,
4603,26.5,Colombo,,,,,,,,,
4604,26.4,Colombo,,,,,,,,,
4605,26.9,Colombo,,,,,,,,,
4606,27,Colombo,,,,,,,,,
4607,26.5,Colombo,,,,,,,,,
4608,26.4,Colombo,,,,,,,,,
4609,27.1,Colombo,,,,,,,,,
4610,26.8,Colombo,,,,,,,,,
4611,26.5,Colombo,,,,,,,,,
4612,26.3,Colombo,,,,,,,,,
4613,26.4,Colombo,,,,,,,,,
4614,26.8,Colombo,,,,,,,,,
4615,26.6,Colombo,,,,,,,,,
4616,26.2,Colombo,,,,,,,,,
4617,26.3,Colombo,,,,,,,,,
4618,26.1,Colombo,,,,,,,,,
4619,26.4,Colombo,,,,,,,,,
4620,25.7,Colombo,,,,,,,,,
4621,25.9,Colombo,,,,,,,,,
4622,26.3,Colombo,,,,,,,,,
4623,26,Colombo,,,,,,,,,
4624,25.8,Colombo,,,,,,,,,
4625,24.9,Colombo,,,,,,,,,
4626,24.8,Colombo,,,,,,,,,
4627,25.9,Colombo,,,,,,,,,
4628,25.6,Colombo,,,,,,,,,
4629,25.6,Colombo,,,,,,,,,
4630,25.5,Colombo,,,,,,,,,
4631,26.1,Colombo,,,,,,,,,
4632,26,Colombo,,,,,,,,,
4633,26.4,Colombo,,,,,,,,,
4634,26.4,Colombo,,,,,,,,,
4635,26.4,Colombo,,,,,,,,,
4636,26.5,Colombo,,,,,,,,,
4637,26.4,Colombo,,,,,,,,,
4638,26.3,Colombo,,,,,,,,,
4639,26.3,Colombo,,,,,,,,,
4640,26.3,Colombo,,,,,,,,,
4641,26.7,Colombo,,,,,,,,,
4642,26.4,Colombo,,,,,,,,,
4643,26.4,Colombo,,,,,,,,,
4644,26.4,Colombo,,,,,,,,,
4645,26.9,Colombo,,,,,,,,,
4646,26.8,Colombo,,,,,,,,,
4647,26.8,Colombo,,,,,,,,,
4648,26.9,Colombo,,,,,,,,,
4649,26.9,Colombo,,,,,,,,,
4650,27.2,Colombo,,,,,,,,,
4651,26.5,Colombo,,,,,,,,,
4652,27.2,Colombo,,,,,,,,,
4653,27,Colombo,,,,,,,,,
4654,26.6,Colombo,,,,,,,,,
4655,26.4,Colombo,,,,,,,,,
4656,26.4,Colombo,,,,,,,,,
4657,26.3,Colombo,,,,,,,,,
4658,26.3,Colombo,,,,,,,,,
4659,26.7,Colombo,,,,,,,,,
4660,26.6,Colombo,,,,,,,,,
4661,26.3,Colombo,,,,,,,,,
4662,26.3,Colombo,,,,,,,,,
4663,26.3,Colombo,,,,,,,,,
4664,26.4,Colombo,,,,,,,,,
4665,26.5,Colombo,,,,,,,,,
4666,26.2,Colombo,,,,,,,,,
4667,25.2,Colombo,,,,,,,,,
4668,25.4,Colombo,,,,,,,,,
4669,25.1,Colombo,,,,,,,,,
4670,25.1,Colombo,,,,,,,,,
4671,25.4,Colombo,,,,,,,,,
4672,25.4,Colombo,,,,,,,,,
4673,25.5,Colombo,,,,,,,,,
4674,26.2,Colombo,,,,,,,,,
4675,25.7,Colombo,,,,,,,,,
4676,24.9,Colombo,,,,,,,,,
4677,25.6,Colombo,,,,,,,,,
4678,25.6,Colombo,,,,,,,,,
4679,25.4,Colombo,,,,,,,,,
4680,26.1,Colombo,,,,,,,,,
4681,26.3,Colombo,,,,,,,,,
4682,26.3,Colombo,,,,,,,,,
4683,26.5,Colombo,,,,,,,,,
4684,26.8,Colombo,,,,,,,,,
4685,25.9,Colombo,,,,,,,,,
4686,25.8,Colombo,,,,,,,,,
4687,25.2,Colombo,,,,,,,,,
4688,25.4,Colombo,,,,,,,,,
4689,25.4,Colombo,,,,,,,,,
4690,25.4,Colombo,,,,,,,,,
4691,24.8,Colombo,,,,,,,,,
4692,25.5,Colombo,,,,,,,,,
4693,25.6,Colombo,,,,,,,,,
4694,25.7,Colombo,,,,,,,,,
4695,25.6,Colombo,,,,,,,,,
4696,26.1,Colombo,,,,,,,,,
4697,25.5,Colombo,,,,,,,,,
4698,25.4,Colombo,,,,,,,,,
4699,25.7,Colombo,,,,,,,,,
4700,25.1,Colombo,,,,,,,,,
4701,26.1,Colombo,,,,,,,,,
4702,26.1,Colombo,,,,,,,,,
4703,25.9,Colombo,,,,,,,,,
4704,25.7,Colombo,,,,,,,,,
4705,25.7,Colombo,,,,,,,,,
4706,25.4,Colombo,,,,,,,,,
4707,26,Colombo,,,,,,,,,
4708,26.5,Colombo,,,,,,,,,
4709,26.9,Colombo,,,,,,,,,
4710,26.4,Colombo,,,,,,,,,
4711,26.3,Colombo,,,,,,,,,
4712,26,Colombo,,,,,,,,,
4713,26.3,Colombo,,,,,,,,,
4714,26.5,Colombo,,,,,,,,,
4715,26.8,Colombo,,,,,,,,,
4716,26.8,Colombo,,,,,,,,,
4717,26.6,Colombo,,,,,,,,,
4718,25.6,Colombo,,,,,,,,,
4719,25.6,Colombo,,,,,,,,,
4720,25.5,Colombo,,,,,,,,,
4721,26,Colombo,,,,,,,,,
4722,26.2,Colombo,,,,,,,,,
4723,25.4,Colombo,,,,,,,,,
4724,24.3,Colombo,,,,,,,,,
4725,25.1,Colombo,,,,,,,,,
4726,25.8,Colombo,,,,,,,,,
4727,26,Colombo,,,,,,,,,
4728,25.6,Colombo,,,,,,,,,
4729,26,Colombo,,,,,,,,,
4730,26.2,Colombo,,,,,,,,,
4731,26.4,Colombo,,,,,,,,,
4732,26,Colombo,,,,,,,,,
4733,26,Colombo,,,,,,,,,
4734,25.3,Colombo,,,,,,,,,
4735,23.8,Colombo,,,,,,,,,
4736,26.4,Colombo,,,,,,,,,
