,rain_sum,temperature_2m_mean,city,,,,,,,,,,
57484,3.5,28.1,Galle,,,,,,,,,,
57485,16.1,27.1,Galle,,,,,,,,,,
57486,4.5,27.9,Galle,,,,,,,,,,
57487,1.4,27.9,Galle,,,,,,,,,,
57488,0,28.6,Galle,,,,,,,,,,
57489,4.3,27.7,Galle,,,,,,,,,,
57490,1.4,28.3,Galle,,,,,,,,,,
57491,0,28.9,Galle,,,,,,,,,,
57492,0.3,29,Galle,,,,,,,,,,
57493,0,28.7,Galle,,,,,,,,,,
57494,2.3,28.5,Galle,,,,,,,,,,
57495,2.9,28.6,Galle,,,,,,,,,,
57496,1.9,28,Galle,,,,,,,,,,
57497,1.1,27.8,Galle,,,,,,,,,,
57498,5.2,27.9,Galle,,,,,,,,,,
57499,1.3,28.1,Galle,,,,,,,,,,
57500,6.2,27.7,Galle,,,,,,,,,,
57501,4.4,27.9,Galle,,,,,,,,,,
57502,7.4,27.5,Galle,,,,,,,,,,
57503,9.6,27.2,Galle,,,,,,,,,,
57504,9.1,26.6,Galle,,,,,,,,,,
57505,18.8,26.6,Galle,,,,,,,,,,
57506,15.8,27.1,Galle,,,,,,,,,,
57507,5.3,27.7,Galle,,,,,,,,,,
57508,1.8,28.4,Galle,,,,,,,,,,
57509,3,28.3,Galle,,,,,,,,,,
57510,1.9,28.6,Galle,,,,,,,,,,
57511,6.9,27.6,Galle,,,,,,,,,,
57512,4.5,27.7,Galle,,,,,,,,,,
57513,2,27.9,Galle,,,,,,,,,,
57514,2.3,28.2,Galle,,,,,,,,,,
57515,3.2,28,Galle,,,,,,,,,,
57516,3.5,27.5,Galle,,,,,,,,,,
57517,10,26.9,Galle,,,,,,,,,,
57518,17.3,27.6,Galle,,,,,,,,,,
57519,15.8,27.3,Galle,,,,,,,,,,
57520,16,27.1,Galle,,,,,,,,,,
57521,4.9,27.9,Galle,,,,,,,,,,
57522,15.6,27.1,Galle,,,,,,,,,,
57523,3.6,27.2,Galle,,,,,,,,,,
57524,0.9,28.1,Galle,,,,,,,,,,
57525,3.5,27.7,Galle,,,,,,,,,,
57526,10.8,27.2,Galle,,,,,,,,,,
57527,5,27.3,Galle,,,,,,,,,,
57528,5.1,28.3,Galle,,,,,,,,,,
57529,7.8,28.1,Galle,,,,,,,,,,
57530,7.6,28,Galle,,,,,,,,,,
57531,4.1,29.1,Galle,,,,,,,,,,
57532,7.3,28.5,Galle,,,,,,,,,,
57533,8.3,27.7,Galle,,,,,,,,,,
57534,6.2,27.8,Galle,,,,,,,,,,
57535,6,27.5,Galle,,,,,,,,,,
57536,1.9,28,Galle,,,,,,,,,,
57537,5,28,Galle,,,,,,,,,,
57538,6,28,Galle,,,,,,,,,,
57539,4.5,28,Galle,,,,,,,,,,
57540,3.1,28.4,Galle,,,,,,,,,,
57541,1.5,28.5,Galle,,,,,,,,,,
57542,0.3,28.7,Galle,,,,,,,,,,
57543,2.1,28.3,Galle,,,,,,,,,,
57544,2.2,28,Galle,,,,,,,,,,
57545,3.3,28.3,Galle,,,,,,,,,,
57546,3.7,27.8,Galle,,,,,,,,,,
57547,1.3,27.8,Galle,,,,,,,,,,
57548,1.1,28.2,Galle,,,,,,,,,,
57549,1.8,28.3,Galle,,,,,,,,,,
57550,1.4,28.2,Galle,,,,,,,,,,
57551,5,28.3,Galle,,,,,,,,,,
57552,4.3,26.3,Galle,,,,,,,,,,
57553,8.1,26.2,Galle,,,,,,,,,,
57554,1.4,27.9,Galle,,,,,,,,,,
57555,5,27.5,Galle,,,,,,,,,,
57556,1.1,26.7,Galle,,,,,,,,,,
57557,1.3,27.1,Galle,,,,,,,,,,
57558,0.9,27.2,Galle,,,,,,,,,,
57559,3.3,27.6,Galle,,,,,,,,,,
57560,13.2,26.5,Galle,,,,,,,,,,
57561,26.9,26.1,Galle,,,,,,,,,,
57562,6.7,27.1,Galle,,,,,,,,,,
57563,3.5,27.3,Galle,,,,,,,,,,
57564,5.1,27.1,Galle,,,,,,,,,,
57565,3.6,26.9,Galle,,,,,,,,,,
57566,0.5,27.1,Galle,,,,,,,,,,
57567,2.2,27.1,Galle,,,,,,,,,,
57568,3.4,26.8,Galle,,,,,,,,,,
57569,1.3,27.1,Galle,,,,,,,,,,
57570,0,27.6,Galle,,,,,,,,,,
57571,0.3,27.8,Galle,,,,,,,,,,
57572,0.3,27.5,Galle,,,,,,,,,,
57573,0.2,27.7,Galle,,,,,,,,,,
57574,1.6,27.4,Galle,,,,,,,,,,
57575,7.3,27.3,Galle,,,,,,,,,,
57576,5.1,27.4,Galle,,,,,,,,,,
57577,5.2,27.5,Galle,,,,,,,,,,
57578,3.3,27.6,Galle,,,,,,,,,,
57579,2.6,28.3,Galle,,,,,,,,,,
57580,2.3,28.2,Galle,,,,,,,,,,
57581,7.9,27.4,Galle,,,,,,,,,,
57582,14.4,26.1,Galle,,,,,,,,,,
57583,6.9,26.2,Galle,,,,,,,,,,
57584,16.5,26.3,Galle,,,,,,,,,,
57585,6.5,27.2,Galle,,,,,,,,,,
57586,1.7,27,Galle,,,,,,,,,,
57587,20,25.9,Galle,,,,,,,,,,
57588,2.1,27.1,Galle,,,,,,,,,,
57589,1.3,27.4,Galle,,,,,,,,,,
57590,13.9,26.8,Galle,,,,,,,,,,
57591,11.8,26.5,Galle,,,,,,,,,,
57592,3.2,26.9,Galle,,,,,,,,,,
57593,1.1,27.3,Galle,,,,,,,,,,
57594,10.6,26.7,Galle,,,,,,,,,,
57595,15.1,26.8,Galle,,,,,,,,,,
57596,13.5,25.7,Galle,,,,,,,,,,
57597,12.9,25.6,Galle,,,,,,,,,,
57598,6.9,26.5,Galle,,,,,,,,,,
57599,14.1,26.4,Galle,,,,,,,,,,
57600,9.4,26,Galle,,,,,,,,,,
57601,3.1,27,Galle,,,,,,,,,,
57602,2.1,27.1,Galle,,,,,,,,,,
57603,17.6,26.9,Galle,,,,,,,,,,
57604,12,26.6,Galle,,,,,,,,,,
57605,3.6,27.4,Galle,,,,,,,,,,
57606,5.4,26.5,Galle,,,,,,,,,,
57607,3.3,27.2,Galle,,,,,,,,,,
57608,4.8,26.9,Galle,,,,,,,,,,
57609,6.2,27.2,Galle,,,,,,,,,,
57610,2.5,27,Galle,,,,,,,,,,
57611,2.7,27.3,Galle,,,,,,,,,,
57612,1.6,27.7,Galle,,,,,,,,,,
57613,0.2,28.3,Galle,,,,,,,,,,
57614,0,28.2,Galle,,,,,,,,,,
57615,2.8,27.2,Galle,,,,,,,,,,
57616,8.9,26,Galle,,,,,,,,,,
57617,7.7,25.7,Galle,,,,,,,,,,
57618,2.5,26.7,Galle,,,,,,,,,,
57619,2.8,27,Galle,,,,,,,,,,
57620,20.5,25.5,Galle,,,,,,,,,,
57621,23.8,25.9,Galle,,,,,,,,,,
57622,5.5,26.1,Galle,,,,,,,,,,
57623,4.2,26.6,Galle,,,,,,,,,,
57624,19.5,25.8,Galle,,,,,,,,,,
57625,7.6,26.1,Galle,,,,,,,,,,
57626,17.4,26.7,Galle,,,,,,,,,,
57627,24.3,26.4,Galle,,,,,,,,,,
57628,23.5,25.9,Galle,,,,,,,,,,
57629,19.8,25.7,Galle,,,,,,,,,,
57630,37.6,24.6,Galle,,,,,,,,,,
57631,1.6,26.5,Galle,,,,,,,,,,
57632,11.1,26.6,Galle,,,,,,,,,,
57633,8.2,25.4,Galle,,,,,,,,,,
57634,5.2,26.2,Galle,,,,,,,,,,
57635,4.5,26.4,Galle,,,,,,,,,,
57636,5.1,26.2,Galle,,,,,,,,,,
57637,0,26.9,Galle,,,,,,,,,,
57638,10.2,26.3,Galle,,,,,,,,,,
57639,4.9,26.8,Galle,,,,,,,,,,
57640,5.8,26.4,Galle,,,,,,,,,,
57641,21.8,25.6,Galle,,,,,,,,,,
57642,9.9,26.6,Galle,,,,,,,,,,
57643,12.8,26.4,Galle,,,,,,,,,,
57644,16.9,26.1,Galle,,,,,,,,,,
57645,3.2,26.5,Galle,,,,,,,,,,
57646,11.9,25.8,Galle,,,,,,,,,,
57647,8.2,26.7,Galle,,,,,,,,,,
57648,9.3,26.6,Galle,,,,,,,,,,
57649,11.1,27.1,Galle,,,,,,,,,,
57650,23.8,26.2,Galle,,,,,,,,,,
57651,16.1,25.7,Galle,,,,,,,,,,
57652,1.7,26.8,Galle,,,,,,,,,,
57653,4.7,26.9,Galle,,,,,,,,,,
57654,13.2,26.2,Galle,,,,,,,,,,
57655,177.6,25.6,Galle,,,,,,,,,,
57656,9.2,25.7,Galle,,,,,,,,,,
57657,9,25.9,Galle,,,,,,,,,,
57658,11.7,26.3,Galle,,,,,,,,,,
57659,26.3,25.3,Galle,,,,,,,,,,
57660,5.1,26.2,Galle,,,,,,,,,,
57661,3.2,26.4,Galle,,,,,,,,,,
57662,13.7,26.4,Galle,,,,,,,,,,
57663,11.4,26,Galle,,,,,,,,,,
57664,39,25.4,Galle,,,,,,,,,,
57665,12.2,26.2,Galle,,,,,,,,,,
57666,2.1,27,Galle,,,,,,,,,,
57667,5.6,26.9,Galle,,,,,,,,,,
57668,6.7,26.1,Galle,,,,,,,,,,
57669,12.1,25.9,Galle,,,,,,,,,,
57670,8,26.6,Galle,,,,,,,,,,
57671,11.2,26.5,Galle,,,,,,,,,,
57672,0.7,27.6,Galle,,,,,,,,,,
57673,3.2,27.7,Galle,,,,,,,,,,
57674,6.4,26.9,Galle,,,,,,,,,,
57675,5.3,26.2,Galle,,,,,,,,,,
57676,15.9,26.3,Galle,,,,,,,,,,
57677,3.3,26.7,Galle,,,,,,,,,,
57678,4.3,26.7,Galle,,,,,,,,,,
57679,0,27.5,Galle,,,,,,,,,,
57680,2.7,27.4,Galle,,,,,,,,,,
57681,15.9,26.7,Galle,,,,,,,,,,
57682,2.9,26.6,Galle,,,,,,,,,,
57683,1.5,27,Galle,,,,,,,,,,
57684,7.3,26.7,Galle,,,,,,,,,,
57685,11.5,26.4,Galle,,,,,,,,,,
57686,2.6,26.5,Galle,,,,,,,,,,
57687,1.7,27.2,Galle,,,,,,,,,,
57688,12.6,26.4,Galle,,,,,,,,,,
57689,4.9,26.8,Galle,,,,,,,,,,
57690,12.4,26.6,Galle,,,,,,,,,,
57691,3.1,26.2,Galle,,,,,,,,,,
57692,0.3,27,Galle,,,,,,,,,,
57693,15.8,27.1,Galle,,,,,,,,,,
57694,27.9,26.5,Galle,,,,,,,,,,
57695,17.7,26.4,Galle,,,,,,,,,,
57696,29.1,25.8,Galle,,,,,,,,,,
57697,0.9,26.7,Galle,,,,,,,,,,
57698,8.7,26.9,Galle,,,,,,,,,,
57699,1.6,27.3,Galle,,,,,,,,,,
57700,16.7,25.7,Galle,,,,,,,,,,
57701,34.2,25.9,Galle,,,,,,,,,,
57702,10.9,27.2,Galle,,,,,,,,,,
57703,5.8,26.1,Galle,,,,,,,,,,
57704,9.9,26.9,Galle,,,,,,,,,,
57705,6.7,26.5,Galle,,,,,,,,,,
57706,3.6,26.5,Galle,,,,,,,,,,
57707,5.2,26.4,Galle,,,,,,,,,,
57708,6.8,26.6,Galle,,,,,,,,,,
57709,0.6,27.2,Galle,,,,,,,,,,
57710,1.7,27.1,Galle,,,,,,,,,,
57711,1.8,27,Galle,,,,,,,,,,
57712,0,27.2,Galle,,,,,,,,,,
57713,5.1,26.7,Galle,,,,,,,,,,
57714,0.5,26.7,Galle,,,,,,,,,,
57715,3.2,26.6,Galle,,,,,,,,,,
57716,54,25.3,Galle,,,,,,,,,,
57717,2.3,27,Galle,,,,,,,,,,
57718,8.4,26.6,Galle,,,,,,,,,,
57719,8,26.9,Galle,,,,,,,,,,
57720,1.2,27.2,Galle,,,,,,,,,,
57721,1.1,26.9,Galle,,,,,,,,,,
57722,1.9,26.6,Galle,,,,,,,,,,
57723,0,27.1,Galle,,,,,,,,,,
57724,1,27.3,Galle,,,,,,,,,,
57725,0,27.4,Galle,,,,,,,,,,
57726,0,27.3,Galle,,,,,,,,,,
57727,0.4,27.6,Galle,,,,,,,,,,
57728,0.7,27.6,Galle,,,,,,,,,,
57729,2.3,27,Galle,,,,,,,,,,
57730,0.9,27.7,Galle,,,,,,,,,,
57731,0.5,28,Galle,,,,,,,,,,
57732,0.4,27.8,Galle,,,,,,,,,,
57733,0,28.1,Galle,,,,,,,,,,
57734,0,28.4,Galle,,,,,,,,,,
57735,0.4,27.6,Galle,,,,,,,,,,
57736,0.3,27.4,Galle,,,,,,,,,,
57737,0,27,Galle,,,,,,,,,,
57738,0,28.3,Galle,,,,,,,,,,
57739,0.4,27.8,Galle,,,,,,,,,,
57740,0,27.1,Galle,,,,,,,,,,
57741,0,26.7,Galle,,,,,,,,,,
57742,0,26.8,Galle,,,,,,,,,,
57743,1.5,27.4,Galle,,,,,,,,,,
57744,1,27.4,Galle,,,,,,,,,,
57745,0.1,28.4,Galle,,,,,,,,,,
57746,0.3,28.4,Galle,,,,,,,,,,
57747,0.4,28.3,Galle,,,,,,,,,,
57748,0,28.6,Galle,,,,,,,,,,
57749,0,27.9,Galle,,,,,,,,,,
57750,0,28.8,Galle,,,,,,,,,,
57751,0,29,Galle,,,,,,,,,,
57752,0.1,28.5,Galle,,,,,,,,,,
57753,0,27.9,Galle,,,,,,,,,,
57754,0,27.3,Galle,,,,,,,,,,
57755,0,26.8,Galle,,,,,,,,,,
57756,0,27.5,Galle,,,,,,,,,,
57757,0,27.7,Galle,,,,,,,,,,
57758,0,27.9,Galle,,,,,,,,,,
57759,0,28.1,Galle,,,,,,,,,,
57760,0,28.5,Galle,,,,,,,,,,
57761,0,28,Galle,,,,,,,,,,
57762,0,28.3,Galle,,,,,,,,,,
57763,1.5,27.7,Galle,,,,,,,,,,
57764,0.1,27.9,Galle,,,,,,,,,,
57765,0.2,27.4,Galle,,,,,,,,,,
57766,0,27.7,Galle,,,,,,,,,,
57767,0,28.1,Galle,,,,,,,,,,
57768,0,28.7,Galle,,,,,,,,,,
57769,0,29.4,Galle,,,,,,,,,,
57770,0,29.2,Galle,,,,,,,,,,
57771,4.9,28.2,Galle,,,,,,,,,,
57772,8.5,26.9,Galle,,,,,,,,,,
57773,0.7,27.9,Galle,,,,,,,,,,
57774,0,28.7,Galle,,,,,,,,,,
57775,0.1,27.9,Galle,,,,,,,,,,
57776,0,27.1,Galle,,,,,,,,,,
57777,0,27.5,Galle,,,,,,,,,,
57778,0,29.3,Galle,,,,,,,,,,
57779,0,29.4,Galle,,,,,,,,,,
57780,0.3,28.9,Galle,,,,,,,,,,
57781,0,28.9,Galle,,,,,,,,,,
57782,0,29.2,Galle,,,,,,,,,,
57783,0,29.4,Galle,,,,,,,,,,
57784,0,29.5,Galle,,,,,,,,,,
57785,0,29.6,Galle,,,,,,,,,,
57786,0,29.5,Galle,,,,,,,,,,
57787,0,29.2,Galle,,,,,,,,,,
57788,0,29.3,Galle,,,,,,,,,,
57789,0.3,28.5,Galle,,,,,,,,,,
57790,1.4,28.2,Galle,,,,,,,,,,
57791,0.6,27.8,Galle,,,,,,,,,,
57792,4.2,27.6,Galle,,,,,,,,,,
57793,2.1,27.7,Galle,,,,,,,,,,
57794,0,27.9,Galle,,,,,,,,,,
57795,0,28.4,Galle,,,,,,,,,,
57796,0,28.9,Galle,,,,,,,,,,
57797,0,29,Galle,,,,,,,,,,
57798,0,28.6,Galle,,,,,,,,,,
57799,0,29,Galle,,,,,,,,,,
57800,0,29.1,Galle,,,,,,,,,,
57801,0,28.9,Galle,,,,,,,,,,
57802,0.3,29.4,Galle,,,,,,,,,,
57803,6.4,28.3,Galle,,,,,,,,,,
57804,4.1,27.3,Galle,,,,,,,,,,
57805,0.4,29.1,Galle,,,,,,,,,,
57806,8.8,28.7,Galle,,,,,,,,,,
57807,3.2,28,Galle,,,,,,,,,,
57808,0,28,Galle,,,,,,,,,,
57809,0,28,Galle,,,,,,,,,,
57810,0,28.3,Galle,,,,,,,,,,
57811,1,28.5,Galle,,,,,,,,,,
57812,2.7,28.1,Galle,,,,,,,,,,
57813,0,28.3,Galle,,,,,,,,,,
57814,0.5,28.3,Galle,,,,,,,,,,
57815,0.7,28.8,Galle,,,,,,,,,,
57816,2.9,28.8,Galle,,,,,,,,,,
57817,2.2,28.1,Galle,,,,,,,,,,
57818,5.7,27.7,Galle,,,,,,,,,,
57819,0.1,27.6,Galle,,,,,,,,,,
57820,0,27.9,Galle,,,,,,,,,,
57821,0,28.5,Galle,,,,,,,,,,
57822,4,27.8,Galle,,,,,,,,,,
57823,0,29.3,Galle,,,,,,,,,,
57824,0.2,29.4,Galle,,,,,,,,,,
57825,2.8,28.9,Galle,,,,,,,,,,
57826,1.9,29.1,Galle,,,,,,,,,,
57827,1.4,28.6,Galle,,,,,,,,,,
57828,2.4,28.4,Galle,,,,,,,,,,
57829,1.7,28.8,Galle,,,,,,,,,,
57830,7.8,28,Galle,,,,,,,,,,
57831,2.7,28.1,Galle,,,,,,,,,,
57832,19.2,27.8,Galle,,,,,,,,,,
57833,10.4,27.2,Galle,,,,,,,,,,
57834,8.4,27.9,Galle,,,,,,,,,,
57835,2.7,28.5,Galle,,,,,,,,,,
57836,8.7,28.2,Galle,,,,,,,,,,
57837,2.3,28.5,Galle,,,,,,,,,,
57838,4.5,29.1,Galle,,,,,,,,,,
57839,11.6,28.3,Galle,,,,,,,,,,
57840,10,27.3,Galle,,,,,,,,,,
57841,11,27.7,Galle,,,,,,,,,,
57842,2.3,28,Galle,,,,,,,,,,
57843,16,28.2,Galle,,,,,,,,,,
57844,3.5,28.3,Galle,,,,,,,,,,
57845,4.7,28.5,Galle,,,,,,,,,,
57846,6.6,28.2,Galle,,,,,,,,,,
57847,3.6,28.6,Galle,,,,,,,,,,
57848,4.5,28.1,Galle,,,,,,,,,,
57849,2.9,28.3,Galle,,,,,,,,,,
57850,0.5,29.4,Galle,,,,,,,,,,
57851,4.6,28.6,Galle,,,,,,,,,,
57852,10.9,27.7,Galle,,,,,,,,,,
57853,7.8,27.2,Galle,,,,,,,,,,
57854,9.2,26.9,Galle,,,,,,,,,,
57855,12.5,27.7,Galle,,,,,,,,,,
57856,3.6,28.3,Galle,,,,,,,,,,
57857,3,28.7,Galle,,,,,,,,,,
57858,26.6,27.9,Galle,,,,,,,,,,
57859,14.3,27.6,Galle,,,,,,,,,,
57860,0.9,28.6,Galle,,,,,,,,,,
57861,1.4,28.7,Galle,,,,,,,,,,
57862,14.4,28.2,Galle,,,,,,,,,,
57863,21.1,27.8,Galle,,,,,,,,,,
57864,6.5,28.5,Galle,,,,,,,,,,
57865,5.6,28.7,Galle,,,,,,,,,,
57866,7,28.2,Galle,,,,,,,,,,
57867,4.5,28.2,Galle,,,,,,,,,,
57868,2.6,29,Galle,,,,,,,,,,
57869,15.8,27.7,Galle,,,,,,,,,,
57870,7.8,27.8,Galle,,,,,,,,,,
57871,2.8,28.9,Galle,,,,,,,,,,
57872,2,28.7,Galle,,,,,,,,,,
57873,1.9,28.8,Galle,,,,,,,,,,
57874,5.3,28.1,Galle,,,,,,,,,,
57875,7.7,27,Galle,,,,,,,,,,
57876,22.4,27.5,Galle,,,,,,,,,,
57877,8,27.7,Galle,,,,,,,,,,
57878,6.4,28.3,Galle,,,,,,,,,,
57879,2.6,28.3,Galle,,,,,,,,,,
57880,0.6,28.6,Galle,,,,,,,,,,
57881,0,28.5,Galle,,,,,,,,,,
57882,0,28.1,Galle,,,,,,,,,,
57883,0,28.6,Galle,,,,,,,,,,
57884,2,28.9,Galle,,,,,,,,,,
57885,15.6,26.5,Galle,,,,,,,,,,
57886,19.8,26.7,Galle,,,,,,,,,,
57887,1.4,27.8,Galle,,,,,,,,,,
57888,4.3,28.5,Galle,,,,,,,,,,
57889,6.8,28.1,Galle,,,,,,,,,,
57890,5.8,27.6,Galle,,,,,,,,,,
57891,10.4,27.6,Galle,,,,,,,,,,
57892,3.4,28.6,Galle,,,,,,,,,,
57893,1.6,28.6,Galle,,,,,,,,,,
57894,2.5,28.5,Galle,,,,,,,,,,
57895,5.9,27.5,Galle,,,,,,,,,,
57896,7.6,28.1,Galle,,,,,,,,,,
57897,1.9,28.3,Galle,,,,,,,,,,
57898,2.6,28.4,Galle,,,,,,,,,,
57899,1,28.9,Galle,,,,,,,,,,
57900,4.2,27.5,Galle,,,,,,,,,,
57901,2.6,28.2,Galle,,,,,,,,,,
57902,0,28.1,Galle,,,,,,,,,,
57903,1.4,28,Galle,,,,,,,,,,
57904,5.6,27,Galle,,,,,,,,,,
57905,6.4,26.9,Galle,,,,,,,,,,
57906,1.4,27.8,Galle,,,,,,,,,,
57907,1.8,28,Galle,,,,,,,,,,
57908,14.5,27.2,Galle,,,,,,,,,,
57909,6.4,27.4,Galle,,,,,,,,,,
57910,0.8,28.1,Galle,,,,,,,,,,
57911,7.3,28,Galle,,,,,,,,,,
57912,3.8,27.7,Galle,,,,,,,,,,
57913,3.2,27.4,Galle,,,,,,,,,,
57914,1.7,28.6,Galle,,,,,,,,,,
57915,12.9,27.2,Galle,,,,,,,,,,
57916,1.5,28.1,Galle,,,,,,,,,,
57917,4.7,27.5,Galle,,,,,,,,,,
57918,17.5,26.8,Galle,,,,,,,,,,
57919,10.4,26.7,Galle,,,,,,,,,,
57920,5.3,26.5,Galle,,,,,,,,,,
57921,3.2,27.4,Galle,,,,,,,,,,
57922,1.5,27.9,Galle,,,,,,,,,,
57923,4.8,27.9,Galle,,,,,,,,,,
57924,11,26.8,Galle,,,,,,,,,,
57925,13.5,26.4,Galle,,,,,,,,,,
57926,0.3,28.1,Galle,,,,,,,,,,
57927,0.5,27.5,Galle,,,,,,,,,,
57928,7.5,27.7,Galle,,,,,,,,,,
57929,26.2,25.3,Galle,,,,,,,,,,
57930,2.2,26.9,Galle,,,,,,,,,,
57931,2.4,26.9,Galle,,,,,,,,,,
57932,28,25.9,Galle,,,,,,,,,,
57933,3.8,26.7,Galle,,,,,,,,,,
57934,9.1,26.6,Galle,,,,,,,,,,
57935,1.9,27.1,Galle,,,,,,,,,,
57936,0,27.3,Galle,,,,,,,,,,
57937,7.1,27,Galle,,,,,,,,,,
57938,2.3,27.2,Galle,,,,,,,,,,
57939,8.6,26.3,Galle,,,,,,,,,,
57940,4.8,27.4,Galle,,,,,,,,,,
57941,10.6,27.1,Galle,,,,,,,,,,
57942,6.6,26.4,Galle,,,,,,,,,,
57943,7.2,26.3,Galle,,,,,,,,,,
57944,4.7,27,Galle,,,,,,,,,,
57945,9.5,26.5,Galle,,,,,,,,,,
57946,20.7,25.7,Galle,,,,,,,,,,
57947,8.4,26.9,Galle,,,,,,,,,,
57948,8.9,26.8,Galle,,,,,,,,,,
57949,13.6,26.5,Galle,,,,,,,,,,
57950,1.7,26.9,Galle,,,,,,,,,,
57951,1.8,26.5,Galle,,,,,,,,,,
57952,0.1,27.3,Galle,,,,,,,,,,
57953,0.8,27.2,Galle,,,,,,,,,,
57954,0.3,27.3,Galle,,,,,,,,,,
57955,1.5,27.2,Galle,,,,,,,,,,
57956,0,27.4,Galle,,,,,,,,,,
57957,0.4,27.6,Galle,,,,,,,,,,
57958,1.1,27.7,Galle,,,,,,,,,,
57959,0.8,27.9,Galle,,,,,,,,,,
57960,0.2,28.1,Galle,,,,,,,,,,
57961,1.3,28,Galle,,,,,,,,,,
57962,1.9,27.7,Galle,,,,,,,,,,
57963,0.9,27.7,Galle,,,,,,,,,,
57964,0.6,27.8,Galle,,,,,,,,,,
57965,0.2,27.9,Galle,,,,,,,,,,
57966,0.3,27.6,Galle,,,,,,,,,,
57967,0.8,28,Galle,,,,,,,,,,
57968,0.8,27.7,Galle,,,,,,,,,,
57969,3.4,27.1,Galle,,,,,,,,,,
57970,2.5,27.4,Galle,,,,,,,,,,
57971,9.8,27.1,Galle,,,,,,,,,,
57972,25,26.4,Galle,,,,,,,,,,
57973,12,25.7,Galle,,,,,,,,,,
57974,1.2,27,Galle,,,,,,,,,,
57975,7.1,26.9,Galle,,,,,,,,,,
57976,8,26.3,Galle,,,,,,,,,,
57977,28.9,25.3,Galle,,,,,,,,,,
57978,1.6,27.4,Galle,,,,,,,,,,
57979,4.2,27.6,Galle,,,,,,,,,,
57980,6.4,26.7,Galle,,,,,,,,,,
57981,3.5,26.8,Galle,,,,,,,,,,
57982,4.2,26.9,Galle,,,,,,,,,,
57983,4.7,26.6,Galle,,,,,,,,,,
57984,12.3,26.6,Galle,,,,,,,,,,
57985,3.7,26.7,Galle,,,,,,,,,,
57986,8.4,26.8,Galle,,,,,,,,,,
57987,3.7,27.1,Galle,,,,,,,,,,
57988,4.4,26.9,Galle,,,,,,,,,,
57989,21.9,26.1,Galle,,,,,,,,,,
57990,5.9,27,Galle,,,,,,,,,,
57991,16,26.2,Galle,,,,,,,,,,
57992,7.5,26.2,Galle,,,,,,,,,,
57993,9.4,26,Galle,,,,,,,,,,
57994,2.4,26.8,Galle,,,,,,,,,,
57995,13.6,26.4,Galle,,,,,,,,,,
57996,2.3,26.5,Galle,,,,,,,,,,
57997,1.9,27,Galle,,,,,,,,,,
57998,0.9,27.5,Galle,,,,,,,,,,
57999,6.5,26.8,Galle,,,,,,,,,,
58000,8.8,26.6,Galle,,,,,,,,,,
58001,7.3,26.1,Galle,,,,,,,,,,
58002,1.3,27.5,Galle,,,,,,,,,,
58003,0.4,28.2,Galle,,,,,,,,,,
58004,2.3,27.6,Galle,,,,,,,,,,
58005,1.3,27.3,Galle,,,,,,,,,,
58006,0.3,27.9,Galle,,,,,,,,,,
58007,0.6,27.6,Galle,,,,,,,,,,
58008,0.1,27.2,Galle,,,,,,,,,,
58009,0,27.7,Galle,,,,,,,,,,
58010,2.9,26.2,Galle,,,,,,,,,,
58011,4,26.7,Galle,,,,,,,,,,
58012,13.3,26.3,Galle,,,,,,,,,,
58013,9.4,26.7,Galle,,,,,,,,,,
58014,8.2,26.9,Galle,,,,,,,,,,
58015,5.7,26.8,Galle,,,,,,,,,,
58016,5.1,26.5,Galle,,,,,,,,,,
58017,0.8,27.2,Galle,,,,,,,,,,
58018,0,27.3,Galle,,,,,,,,,,
58019,0,27.6,Galle,,,,,,,,,,
58020,0.4,27.5,Galle,,,,,,,,,,
58021,2.2,27.5,Galle,,,,,,,,,,
58022,2.6,26.9,Galle,,,,,,,,,,
58023,1.5,26.8,Galle,,,,,,,,,,
58024,1,27.1,Galle,,,,,,,,,,
58025,0.6,27.2,Galle,,,,,,,,,,
58026,0.7,27.6,Galle,,,,,,,,,,
58027,0.1,27.5,Galle,,,,,,,,,,
58028,1.6,27.2,Galle,,,,,,,,,,
58029,0.4,27,Galle,,,,,,,,,,
58030,1.9,27.4,Galle,,,,,,,,,,
58031,0.6,27.6,Galle,,,,,,,,,,
58032,1.2,27.7,Galle,,,,,,,,,,
58033,1,27.9,Galle,,,,,,,,,,
58034,0,27.7,Galle,,,,,,,,,,
58035,4.9,27.5,Galle,,,,,,,,,,
58036,3.2,27.1,Galle,,,,,,,,,,
58037,9.4,27.1,Galle,,,,,,,,,,
58038,6.7,26.8,Galle,,,,,,,,,,
58039,6.4,26.8,Galle,,,,,,,,,,
58040,10.9,26.5,Galle,,,,,,,,,,
58041,10.4,26.8,Galle,,,,,,,,,,
58042,3.6,26.7,Galle,,,,,,,,,,
58043,9.4,27,Galle,,,,,,,,,,
58044,14.2,27.1,Galle,,,,,,,,,,
58045,32.7,27.2,Galle,,,,,,,,,,
58046,3.7,27.5,Galle,,,,,,,,,,
58047,16.9,27.1,Galle,,,,,,,,,,
58048,28.4,26.2,Galle,,,,,,,,,,
58049,14.7,26.6,Galle,,,,,,,,,,
58050,6.1,26.7,Galle,,,,,,,,,,
58051,4.3,27.2,Galle,,,,,,,,,,
58052,10.2,26.5,Galle,,,,,,,,,,
58053,10.3,26.6,Galle,,,,,,,,,,
58054,2.7,26.8,Galle,,,,,,,,,,
